faultNumber,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
8,0.41716,3689.9,4572.3,9.3348,27.2,42.753,2747.8,75.058,120.43,0.30601,79.498,50.526,2676.5,26.242,50.021,3154.1,22.801,65.482,234.6,335.64,94.43,76.932,30.959,8.6912,28.308,6.8622,18.603,1.634,30.753,13.746,26.738,1.4217,18.587,2.244,4.8039,2.3011,0.0049989,0.84059,0.094824,53.951,43.893,64.07,54.778,41.21,61.922,21.639,36.535,39.649,46.583,48.174,42.333,18.467
8,0.418,3711.1,4560.4,9.1948,26.491,42.455,2748.5,75.057,120.42,0.30643,79.318,49.518,2677.1,24.397,49.066,3153.4,22.754,65.446,235.79,336.83,94.328,76.909,30.959,8.6912,28.308,6.8622,18.603,1.634,30.753,13.746,26.738,1.4217,18.587,2.244,4.8039,2.3011,0.0050122,0.82609,0.09824,53.446,43.305,63.705,54.921,41.127,60.673,21.469,36.483,36.68,44.372,48.099,41.531,18.607
8,0.42669,3636.2,4487.8,9.2059,26.798,42.636,2748.9,75.302,120.44,0.32665,79.306,50.568,2677.5,24.731,47.739,3151.8,23.278,65.399,236.73,336.87,94.305,76.741,30.817,8.7394,27.765,6.9273,18.752,1.5757,31.319,13.602,26.08,1.2479,18.627,2.2139,4.6474,2.2491,0.0050122,0.82609,0.09824,53.446,43.305,63.869,54.854,41.879,61.128,21.745,38.664,39.771,41.302,48.103,42.182,17.399
8,0.42638,3694.7,4499.1,9.2712,26.767,42.77,2745.9,74.916,120.39,0.32752,79.088,51.555,2674.1,24.387,48.731,3149.2,22.735,65.371,237.33,337.41,94.609,76.879,30.817,8.7394,27.765,6.9273,18.752,1.5757,31.319,13.602,26.08,1.2479,18.627,2.2139,4.6474,2.2491,0.0050122,0.82609,0.09824,53.446,43.305,62.862,54.719,41.908,58.601,21.748,38.558,42.677,43.596,48.135,40.906,18.708
8,0.4526,3676.4,4519.8,9.1116,26.595,42.184,2746.8,76.489,120.44,0.30853,79.173,49.416,2676.0,25.591,51.341,3148.1,23.342,65.33,236.71,338.82,94.31,76.919,31.136,8.7858,27.632,6.9199,18.557,1.6339,30.992,13.751,26.671,1.4577,18.282,2.2213,4.6784,2.2083,0.0050122,0.82609,0.09824,53.446,43.305,62.594,54.122,44.695,61.048,22.229,36.803,36.38,49.638,48.28,42.046,17.29
8,0.45507,3641.8,4530.2,9.1843,27.139,42.458,2745.8,74.938,120.39,0.31248,79.15,49.617,2674.7,23.93,49.669,3145.2,23.631,65.336,239.02,339.47,94.524,76.641,31.136,8.7858,27.632,6.9199,18.557,1.6339,30.992,13.751,26.671,1.4577,18.282,2.2213,4.6784,2.2083,0.0050122,0.82609,0.09824,53.446,43.305,63.189,53.998,44.452,59.532,22.682,36.322,36.972,45.768,48.158,41.358,16.646
8,0.43601,3655.8,4535.3,9.0591,26.739,42.038,2741.9,75.376,120.42,0.32508,78.971,48.598,2670.7,24.29,50.523,3139.8,22.752,65.346,235.01,340.54,94.377,76.478,31.666,8.792,28.075,6.9076,18.686,1.6124,31.211,13.893,26.28,1.1232,17.824,2.1991,4.6069,2.1663,0.010854,0.8382,0.098258,54.786,42.914,62.973,54.438,42.743,59.549,22.581,38.554,33.974,47.745,48.23,42.045,18.774
8,0.43414,3662.7,4553.9,9.1646,26.716,42.63,2737.3,75.815,120.37,0.32596,78.784,49.873,2665.9,23.711,50.132,3134.4,22.0,65.263,238.57,341.34,94.584,76.36,31.666,8.792,28.075,6.9076,18.686,1.6124,31.211,13.893,26.28,1.1232,17.824,2.1991,4.6069,2.1663,0.010854,0.8382,0.098258,54.786,42.914,62.855,54.215,42.927,59.184,22.636,38.447,37.726,46.841,47.839,40.939,20.612
8,0.3921,3641.4,4551.5,9.0114,27.058,42.695,2733.8,76.859,120.41,0.34158,78.751,50.094,2662.3,25.052,49.57,3128.9,22.383,65.218,234.82,341.63,94.55,76.637,31.378,8.6541,27.11,6.9475,18.761,1.6173,31.814,13.566,25.372,1.2381,18.609,2.1962,4.696,2.2281,0.010854,0.8382,0.098258,54.786,42.914,63.3,53.951,38.575,63.224,23.2,40.358,38.377,45.54,48.106,41.436,19.727
8,0.38984,3698.1,4492.9,9.1533,26.864,42.316,2730.8,75.856,120.39,0.3462,78.891,48.658,2659.7,27.942,49.159,3125.3,22.565,65.178,235.49,342.83,94.517,76.503,31.378,8.6541,27.11,6.9475,18.761,1.6173,31.814,13.566,25.372,1.2381,18.609,2.1962,4.696,2.2281,0.010854,0.8382,0.098258,54.786,42.914,62.324,54.653,38.797,59.734,23.47,39.795,34.151,44.587,47.976,41.077,19.325
8,0.4278,3632.8,4484.4,9.205,26.94,42.518,2729.3,76.019,120.4,0.30662,78.916,50.247,2658.5,24.607,48.951,3122.5,23.091,65.191,235.63,343.51,94.511,76.725,31.751,8.7714,27.153,6.9143,18.662,1.5925,32.711,13.631,25.247,1.2733,18.056,2.2182,4.6824,2.1401,0.010854,0.8382,0.098258,54.786,42.914,63.055,54.58,41.915,59.425,23.675,35.715,38.828,44.107,47.892,41.351,18.088
8,0.42738,3682.9,4538.4,9.1584,26.659,42.365,2726.5,76.488,120.37,0.30533,79.014,48.036,2656.7,23.456,50.133,3118.4,23.256,65.233,235.47,344.31,94.505,76.686,31.751,8.7714,27.153,6.9143,18.662,1.5925,32.711,13.631,25.247,1.2733,18.056,2.2182,4.6824,2.1401,0.0021511,0.87015,0.10432,52.991,44.818,62.193,53.934,41.957,60.083,23.437,35.873,32.321,46.843,48.136,41.216,17.714
8,0.39815,3698.2,4537.9,9.0636,26.865,42.566,2723.7,75.887,120.42,0.30966,79.05,49.14,2653.9,24.898,49.835,3113.0,23.704,65.279,236.9,345.17,94.5,76.77,32.477,8.8257,27.187,6.9005,18.733,1.5924,32.299,13.759,24.807,1.3556,18.206,2.229,4.6012,2.1321,0.0021511,0.87015,0.10432,52.991,44.818,62.174,54.193,39.006,59.402,23.941,36.764,35.568,46.151,48.064,42.179,16.662
8,0.40019,3635.9,4510.1,9.1268,26.673,42.368,2719.4,75.192,120.41,0.31218,79.199,50.196,2649.8,25.278,50.308,3110.5,23.369,65.351,236.12,345.77,94.371,76.896,32.477,8.8257,27.187,6.9005,18.733,1.5924,32.299,13.759,24.807,1.3556,18.206,2.229,4.6012,2.1321,0.0021511,0.87015,0.10432,52.991,44.818,63.246,54.527,38.806,56.753,23.906,36.457,38.676,47.248,48.188,41.668,17.45
8,0.32687,3671.9,4521.3,9.0841,27.055,42.526,2714.1,76.744,120.39,0.32551,79.302,50.934,2644.0,23.439,50.026,3103.0,22.171,65.432,237.53,346.88,94.559,76.797,32.666,8.9218,26.784,6.8252,18.69,1.612,33.244,13.657,24.699,1.3053,18.454,2.2213,4.6936,2.1856,0.0021511,0.87015,0.10432,52.991,44.818,62.724,54.232,32.351,59.449,24.234,38.075,40.849,46.593,48.11,41.284,20.3
8,0.32846,3660.3,4498.6,9.0672,26.659,42.485,2707.5,75.698,120.39,0.32634,79.222,49.69,2637.8,27.115,50.482,3094.5,22.439,65.494,236.19,347.89,94.387,76.725,32.666,8.9218,26.784,6.8252,18.69,1.612,33.244,13.657,24.699,1.3053,18.454,2.2213,4.6936,2.1856,0.0021511,0.87015,0.10432,52.991,44.818,62.923,54.504,32.195,58.193,23.941,37.973,37.189,47.65,48.278,41.159,19.681
8,0.30432,3660.2,4559.6,8.978,26.88,42.098,2700.3,74.949,120.41,0.3134,79.113,52.182,2631.1,25.137,49.864,3085.9,23.179,65.538,239.26,347.89,94.581,76.285,33.581,8.9156,25.771,6.9102,19.47,1.647,33.252,13.76,23.824,1.1768,18.251,2.2523,4.6678,2.2607,0.0065374,0.8736,0.09988,54.549,43.782,63.603,53.888,30.186,60.438,24.524,36.647,44.52,46.218,48.901,41.283,17.981
8,0.30434,3689.5,4492.1,9.0459,27.175,42.575,2693.4,77.056,120.4,0.31482,79.081,50.786,2622.9,27.287,51.859,3078.5,22.286,65.57,240.01,348.73,94.43,76.247,33.581,8.9156,25.771,6.9102,19.47,1.647,33.252,13.76,23.824,1.1768,18.251,2.2523,4.6678,2.2607,0.0065374,0.8736,0.09988,54.549,43.782,63.099,54.696,30.185,60.022,24.417,36.473,40.414,50.837,49.25,41.379,20.136
8,0.20695,3686.4,4436.8,9.0931,27.07,41.862,2685.9,76.477,120.41,0.32591,79.279,48.363,2616.4,24.569,51.18,3067.3,22.99,65.618,240.27,349.82,94.719,76.58,32.92,9.0483,25.255,6.8524,18.521,1.6395,34.045,13.861,23.078,1.0518,18.577,2.2762,4.7539,2.2957,0.0065374,0.8736,0.09988,54.549,43.782,62.421,53.394,20.443,59.297,24.949,37.714,33.284,49.265,49.641,41.606,18.458
8,0.20719,3647.5,4464.8,9.1636,26.829,42.033,2678.0,75.855,120.37,0.32346,79.45,50.815,2609.4,24.938,50.2,3059.9,20.462,65.717,242.02,349.73,94.566,76.407,32.92,9.0483,25.255,6.8524,18.521,1.6395,34.045,13.861,23.078,1.0518,18.577,2.2762,4.7539,2.2957,0.0065374,0.8736,0.09988,54.549,43.782,63.091,53.059,20.418,57.169,24.761,38.013,40.5,46.997,49.893,40.167,24.475
8,0.25953,3659.8,4524.0,9.0441,26.9,42.088,2672.5,76.31,120.39,0.33406,79.451,50.093,2602.6,24.677,50.445,3055.1,23.875,65.828,239.41,350.46,94.703,76.639,33.203,9.1015,25.074,7.0562,18.928,1.6493,34.302,14.077,22.671,1.2582,18.591,2.2679,4.7569,2.1913,0.0065374,0.8736,0.09988,54.549,43.782,63.385,54.643,25.673,60.38,24.375,39.383,38.374,47.565,50.528,41.422,16.377
8,0.26091,3642.0,4541.9,9.1568,27.054,42.126,2669.0,75.488,120.39,0.33559,79.795,49.961,2600.1,23.245,50.667,3050.7,23.27,65.947,245.85,350.68,94.627,77.127,33.203,9.1015,25.074,7.0562,18.928,1.6493,34.302,14.077,22.671,1.2582,18.591,2.2679,4.7569,2.1913,-0.00032345,0.87444,0.10521,53.51,43.681,63.692,54.429,25.537,59.697,24.518,39.196,37.986,48.077,50.505,40.397,17.773
8,0.22398,3655.1,4488.8,9.1718,26.644,42.098,2665.5,75.178,120.42,0.35881,80.149,50.276,2596.1,27.17,49.811,3044.9,21.811,66.119,245.49,351.2,94.656,77.184,33.565,9.2065,24.767,6.968,18.553,1.7087,34.992,14.091,21.793,1.2609,18.571,2.2719,4.8115,2.309,-0.00032345,0.87444,0.10521,53.51,43.681,61.611,54.075,21.997,57.717,24.827,42.362,38.911,46.096,50.995,40.864,21.212
8,0.22547,3630.7,4485.2,9.239,27.374,42.246,2660.3,74.949,120.36,0.35799,80.272,49.091,2591.0,25.669,51.018,3040.4,22.2,66.307,244.66,352.19,94.823,77.241,33.565,9.2065,24.767,6.968,18.553,1.7087,34.992,14.091,21.793,1.2609,18.571,2.2719,4.8115,2.309,-0.00032345,0.87444,0.10521,53.51,43.681,62.032,54.117,21.85,60.602,25.033,42.461,35.425,48.89,51.516,40.643,20.258
12,0.24613,3692.6,4407.7,9.3712,26.802,42.244,2701.3,75.238,120.39,0.32925,80.113,49.555,2630.3,24.625,50.61,3098.1,23.803,65.688,229.05,341.67,94.599,77.284,31.945,8.8364,26.133,6.7362,18.677,1.657,33.003,13.714,24.062,1.3604,18.55,2.2492,4.8826,2.1917,0.037982,0.84225,0.1079,53.54,44.777,63.244,53.844,24.588,61.416,22.079,39.119,36.791,47.946,47.024,41.12,16.093
12,0.24704,3706.7,4424.8,9.3163,26.636,42.347,2700.8,74.046,120.41,0.32964,80.179,48.489,2629.6,26.26,50.183,3097.6,22.752,65.696,229.8,341.35,94.539,77.325,31.945,8.8364,26.133,6.7362,18.677,1.657,33.003,13.714,24.062,1.3604,18.55,2.2492,4.8826,2.1917,0.037982,0.84225,0.1079,53.54,44.777,63.002,53.64,24.498,62.033,22.038,39.071,33.652,46.958,46.986,41.615,18.584
12,0.27911,3685.6,4542.3,9.3886,26.847,42.512,2702.8,75.61,120.41,0.3232,80.4,49.152,2632.6,25.286,49.924,3099.2,22.51,65.747,230.47,341.69,94.42,77.722,32.483,8.7885,26.024,7.038,19.012,1.6663,33.262,13.799,24.075,1.216,18.702,2.2434,4.8263,2.2406,0.037982,0.84225,0.1079,53.54,44.777,64.214,53.701,26.91,62.029,22.297,38.915,35.605,46.359,46.953,41.425,19.111
12,0.27786,3743.2,4497.7,9.3959,27.251,42.573,2702.2,76.055,120.4,0.32539,80.267,50.861,2630.7,24.32,50.602,3100.4,23.061,65.784,230.02,341.12,94.393,76.978,32.483,8.7885,26.024,7.038,19.012,1.6663,33.262,13.799,24.075,1.216,18.702,2.2434,4.8263,2.2406,0.037982,0.84225,0.1079,53.54,44.777,63.223,54.236,27.033,60.496,22.313,38.647,40.635,47.926,47.017,41.217,17.853
12,0.22305,3641.6,4534.5,9.4227,26.517,42.292,2697.6,74.954,120.35,0.3354,79.977,48.876,2626.2,26.235,50.514,3095.4,23.515,65.772,228.6,341.18,94.59,76.71,32.287,8.7087,25.761,6.806,18.579,1.6951,33.227,13.965,23.674,1.283,18.598,2.2652,4.8921,2.3198,0.037982,0.84225,0.1079,53.54,44.777,62.319,52.963,22.143,62.412,21.878,39.611,34.793,47.723,47.169,40.847,16.817
12,0.22433,3620.5,4451.3,9.4011,26.713,42.002,2698.3,74.993,120.39,0.33222,79.944,48.913,2627.1,25.359,49.669,3093.3,23.213,65.679,230.14,341.75,94.833,77.208,32.287,8.7087,25.761,6.806,18.579,1.6951,33.227,13.965,23.674,1.283,18.598,2.2652,4.8921,2.3198,0.020152,0.82712,0.10434,54.082,43.936,62.683,53.959,22.018,59.979,22.361,39.999,34.902,45.769,47.163,40.523,17.51
12,0.23857,3724.5,4557.0,9.3614,26.507,42.783,2697.3,74.943,120.37,0.35386,79.872,49.635,2625.5,26.635,51.589,3095.5,23.286,65.658,230.55,340.93,94.679,76.893,32.275,8.964,26.679,7.1146,18.569,1.6457,33.173,13.766,23.943,1.4202,18.664,2.2794,4.8739,2.2738,0.020152,0.82712,0.10434,54.082,43.936,62.89,53.753,23.948,61.252,21.634,41.879,37.025,50.212,47.201,40.736,17.345
12,0.24172,3705.7,4556.8,9.3773,26.895,42.43,2697.4,75.201,120.4,0.35476,79.87,50.961,2624.7,26.01,48.551,3096.0,24.06,65.608,229.46,340.63,94.735,76.963,32.275,8.964,26.679,7.1146,18.569,1.6457,33.173,13.766,23.943,1.4202,18.664,2.2794,4.8739,2.2738,0.020152,0.82712,0.10434,54.082,43.936,63.213,53.755,23.638,62.136,21.681,41.769,40.928,43.181,47.373,41.309,15.468
12,0.24031,3594.7,4510.4,9.2784,26.816,41.946,2697.2,74.137,120.39,0.33311,79.745,51.44,2624.9,22.992,50.507,3094.1,23.097,65.551,230.23,341.25,94.786,76.49,32.447,8.8868,26.274,7.0236,18.973,1.6364,33.46,13.861,24.033,1.2349,18.54,2.2522,4.6868,2.3645,0.020152,0.82712,0.10434,54.082,43.936,62.342,54.369,23.813,62.103,21.779,39.166,42.339,47.707,47.383,40.084,17.733
12,0.24202,3645.1,4519.0,9.4661,27.152,42.293,2697.8,74.722,120.4,0.33248,79.512,47.267,2625.6,25.654,51.601,3094.7,23.909,65.48,233.54,341.15,94.943,76.631,32.447,8.8868,26.274,7.0236,18.973,1.6364,33.46,13.861,24.033,1.2349,18.54,2.2522,4.6868,2.3645,0.020152,0.82712,0.10434,54.082,43.936,61.475,54.267,23.645,61.193,22.173,39.242,30.057,50.238,47.172,40.606,15.752
12,0.22427,3648.9,4482.0,9.4391,27.099,42.374,2699.7,74.855,120.37,0.34131,79.454,50.689,2627.5,25.131,49.123,3095.0,22.875,65.353,229.47,341.64,94.855,76.651,32.115,8.8459,26.169,6.9428,18.706,1.6176,33.35,14.024,23.89,1.2952,18.436,2.2746,4.7874,2.2148,0.033321,0.83656,0.10248,54.155,44.521,62.032,53.719,21.77,62.298,22.54,40.68,40.128,44.504,47.234,39.745,18.158
12,0.22245,3625.5,4444.4,9.5221,26.772,42.388,2701.3,73.639,120.4,0.34261,79.387,50.38,2629.7,26.434,50.911,3097.1,23.679,65.256,231.1,341.54,94.865,76.484,32.115,8.8459,26.169,6.9428,18.706,1.6176,33.35,14.024,23.89,1.2952,18.436,2.2746,4.7874,2.2148,0.033321,0.83656,0.10248,54.155,44.521,62.434,54.169,21.949,62.15,22.251,40.521,39.219,48.643,47.011,40.986,16.228
12,0.25497,3631.6,4496.7,9.5162,26.974,42.609,2705.3,74.852,120.4,0.36335,79.565,50.229,2633.9,25.408,49.031,3102.4,23.631,65.202,231.01,342.03,94.798,77.257,32.077,9.0056,26.521,6.7645,18.955,1.6923,33.171,13.807,23.993,1.3724,18.828,2.3117,4.8067,2.2526,0.033321,0.83656,0.10248,54.155,44.521,62.942,54.187,24.87,59.767,22.186,42.535,38.775,44.292,46.944,41.09,16.258
12,0.25507,3673.6,4503.2,9.6111,26.726,42.343,2710.1,74.195,120.44,0.3602,79.849,50.089,2639.1,25.238,50.306,3107.0,23.478,65.23,230.39,342.31,94.593,77.231,32.077,9.0056,26.521,6.7645,18.955,1.6923,33.171,13.807,23.993,1.3724,18.828,2.3117,4.8067,2.2526,0.033321,0.83656,0.10248,54.155,44.521,62.219,54.109,24.861,62.079,22.362,42.92,38.361,47.242,46.919,41.666,16.586
12,0.25771,3707.0,4470.2,9.454,26.486,42.678,2712.3,73.879,120.43,0.33481,79.858,49.191,2641.5,25.685,50.544,3110.3,23.169,65.289,230.33,342.45,94.515,77.126,32.574,9.1223,26.665,6.7526,18.411,1.6223,32.92,13.732,24.212,1.2113,18.934,2.2518,4.7164,2.2503,0.033321,0.83656,0.10248,54.155,44.521,63.235,53.885,25.519,64.078,22.235,40.337,35.72,47.792,46.841,41.853,17.292
12,0.258,3690.5,4419.7,9.6012,26.658,42.58,2715.3,73.902,120.41,0.33879,79.882,49.846,2644.2,24.637,51.697,3111.7,22.605,65.317,231.21,342.92,94.28,77.156,32.574,9.1223,26.665,6.7526,18.411,1.6223,32.92,13.732,24.212,1.2113,18.934,2.2518,4.7164,2.2503,0.030389,0.83479,0.097514,54.439,43.456,63.52,54.489,25.491,61.706,22.467,39.851,37.648,50.461,46.914,41.355,18.61
12,0.20798,3679.3,4557.5,9.4214,26.456,42.317,2715.0,74.601,120.44,0.33016,79.91,49.763,2643.4,24.568,51.272,3113.3,23.327,65.367,230.59,342.61,94.478,77.533,32.105,8.9304,26.314,6.8139,19.051,1.6356,33.069,13.748,24.495,1.3368,18.82,2.273,4.7681,2.3261,0.030389,0.83479,0.097514,54.439,43.456,63.934,54.189,20.664,62.772,21.805,38.832,37.401,49.479,46.985,42.363,16.854
12,0.2099,3683.2,4523.7,9.6087,26.848,42.251,2717.7,75.297,120.44,0.32827,80.156,49.511,2646.8,24.694,48.857,3115.2,22.267,65.436,231.09,342.93,94.163,77.647,32.105,8.9304,26.314,6.8139,19.051,1.6356,33.069,13.748,24.495,1.3368,18.82,2.273,4.7681,2.3261,0.030389,0.83479,0.097514,54.439,43.456,63.866,54.594,20.476,61.728,22.606,39.063,36.661,43.889,46.955,41.882,19.34
12,0.25219,3689.2,4471.7,9.6097,26.839,42.34,2718.1,74.299,120.41,0.33056,80.123,51.117,2648.1,24.981,49.633,3115.2,23.264,65.497,229.27,343.18,94.323,77.774,32.595,9.0527,26.669,6.819,19.012,1.647,33.214,14.004,24.286,1.1761,18.59,2.2249,4.7387,2.2098,0.030389,0.83479,0.097514,54.439,43.456,63.318,53.655,24.928,62.743,22.684,39.083,41.388,45.684,47.126,41.947,16.976
12,0.25063,3655.0,4488.2,9.4875,26.891,42.486,2721.1,74.514,120.41,0.33054,80.284,48.931,2651.3,24.547,49.169,3117.8,23.2,65.546,231.14,343.02,94.109,78.048,32.595,9.0527,26.669,6.819,19.012,1.647,33.214,14.004,24.286,1.1761,18.59,2.2249,4.7387,2.2098,0.030389,0.83479,0.097514,54.439,43.456,63.907,53.458,25.081,61.194,23.036,39.085,34.953,44.61,46.968,42.178,17.116
12,0.20419,3682.2,4513.1,9.4159,26.813,42.78,2719.7,74.463,120.4,0.35823,80.273,51.2,2648.7,25.503,50.52,3117.1,23.426,65.649,229.69,343.15,94.46,77.553,31.947,8.8178,26.212,7.0516,18.311,1.6334,33.376,13.797,23.694,1.177,18.048,2.2498,4.8511,2.2798,0.011918,0.84551,0.10687,53.132,43.529,63.455,53.21,20.004,60.968,22.691,42.623,41.631,47.737,47.054,41.302,16.618
12,0.20309,3705.9,4479.9,9.3843,26.627,42.269,2718.9,75.79,120.39,0.36165,80.217,48.776,2648.0,23.271,49.761,3114.7,22.918,65.673,229.21,343.27,94.13,77.615,31.947,8.8178,26.212,7.0516,18.311,1.6334,33.376,13.797,23.694,1.177,18.048,2.2498,4.8511,2.2798,0.011918,0.84551,0.10687,53.132,43.529,63.048,53.607,20.112,61.682,22.714,42.206,34.498,45.982,47.081,41.895,17.821
12,0.26652,3640.3,4551.3,9.4474,26.803,42.222,2718.9,74.663,120.38,0.33749,80.015,49.461,2648.6,26.67,49.218,3113.7,22.847,65.639,230.57,343.86,94.627,76.923,32.286,8.7038,26.593,6.9044,18.346,1.6835,33.029,13.727,24.521,1.1831,18.654,2.251,4.8188,2.346,0.011918,0.84551,0.10687,53.132,43.529,62.086,54.493,26.028,61.123,22.839,39.752,36.513,44.724,46.945,41.347,18.02
12,0.26761,3628.5,4562.5,9.5156,26.703,42.383,2716.2,74.867,120.38,0.33693,79.422,48.767,2645.2,26.5,49.752,3112.2,23.347,65.558,229.54,343.82,94.56,76.459,32.286,8.7038,26.593,6.9044,18.346,1.6835,33.029,13.727,24.521,1.1831,18.654,2.251,4.8188,2.346,0.011918,0.84551,0.10687,53.132,43.529,62.29,54.359,25.921,62.863,22.768,39.82,34.471,45.959,47.031,41.021,16.854
12,0.23138,3655.4,4532.2,9.4767,26.747,42.483,2715.0,74.885,120.35,0.33017,78.929,51.097,2644.0,26.108,50.175,3109.4,23.29,65.328,230.59,344.59,94.765,75.904,32.132,8.8082,26.664,6.9023,18.732,1.5802,33.173,13.644,24.605,1.2736,17.993,2.243,4.8126,2.3258,0.011918,0.84551,0.10687,53.132,43.529,63.027,54.711,23.176,62.168,23.055,38.679,41.33,46.939,46.944,40.613,17.007
12,0.23394,3662.2,4580.0,9.5579,27.127,42.7,2714.1,75.172,120.4,0.32864,78.56,49.304,2642.6,26.204,50.462,3109.0,22.716,65.082,234.36,344.88,94.769,76.154,32.132,8.8082,26.664,6.9023,18.732,1.5802,33.173,13.644,24.605,1.2736,17.993,2.243,4.8126,2.3258,0.0046999,0.84191,0.095244,53.146,44.437,62.91,54.139,22.924,63.886,23.132,38.865,36.053,47.602,46.908,40.857,18.323
12,0.24769,3640.6,4498.9,9.6011,26.961,42.19,2718.4,73.891,120.37,0.32167,78.528,50.983,2647.3,25.201,50.134,3110.8,23.622,64.872,234.83,345.1,94.668,76.347,33.057,8.8279,27.142,6.7847,18.202,1.702,33.758,13.987,24.214,1.0777,18.413,2.2301,4.6368,2.2523,0.0046999,0.84191,0.095244,53.146,44.437,63.28,54.203,24.47,62.412,23.431,37.292,40.994,46.843,47.015,40.694,16.104
12,0.25044,3682.4,4483.8,9.3893,26.91,42.455,2721.9,74.01,120.43,0.32361,78.679,49.48,2651.4,25.152,51.353,3115.9,23.543,64.779,235.26,345.68,94.582,76.308,33.057,8.8279,27.142,6.7847,18.202,1.702,33.758,13.987,24.214,1.0777,18.413,2.2301,4.6368,2.2523,0.0046999,0.84191,0.095244,53.146,44.437,62.561,54.383,24.2,64.954,23.405,37.056,36.57,49.665,47.124,41.126,16.229
12,0.15404,3688.5,4579.7,9.5524,26.917,42.567,2721.3,74.482,120.42,0.36113,78.493,49.281,2649.6,24.353,49.495,3115.4,23.354,64.702,236.61,345.64,94.57,76.311,32.42,8.6613,26.55,6.7726,18.664,1.7021,33.097,13.679,24.285,1.2138,17.764,2.2396,4.5891,2.1437,0.0046999,0.84191,0.095244,53.146,44.437,63.523,54.588,15.242,62.961,23.254,41.627,35.984,45.366,47.155,41.325,16.629
12,0.15172,3707.2,4596.1,9.5525,27.129,42.154,2722.8,74.304,120.4,0.35753,78.663,49.83,2651.9,26.218,49.824,3117.3,23.051,64.687,236.68,345.55,94.592,76.571,32.42,8.6613,26.55,6.7726,18.664,1.7021,33.097,13.679,24.285,1.2138,17.764,2.2396,4.5891,2.1437,0.0046999,0.84191,0.095244,53.146,44.437,63.203,54.391,15.471,61.069,23.554,42.066,37.6,46.126,47.298,41.079,17.268
12,0.21086,3709.7,4546.0,9.7268,27.065,42.377,2726.2,73.774,120.43,0.32581,78.755,51.781,2655.5,26.972,49.958,3120.4,22.274,64.693,235.47,345.35,94.346,76.829,32.748,8.8415,26.919,6.9508,18.425,1.5911,33.679,13.676,24.778,1.175,18.379,2.2679,4.6648,2.1179,0.025445,0.83282,0.080803,53.103,43.764,63.363,53.917,20.638,61.297,23.595,37.731,43.34,46.437,47.475,41.726,19.029
12,0.21114,3720.6,4530.2,9.6548,27.091,42.571,2728.6,74.394,120.42,0.32304,78.856,49.828,2658.9,24.529,49.141,3123.8,23.739,64.735,234.23,344.9,94.412,76.769,32.748,8.8415,26.919,6.9508,18.425,1.5911,33.679,13.676,24.778,1.175,18.379,2.2679,4.6648,2.1179,0.025445,0.83282,0.080803,53.103,43.764,63.175,54.106,20.611,63.903,23.431,38.07,37.593,44.545,47.698,42.072,15.474
12,0.17427,3638.3,4563.1,9.7373,26.952,42.572,2730.6,73.553,120.41,0.32176,78.807,49.439,2659.6,24.058,51.387,3124.0,23.083,64.787,235.88,345.7,94.415,76.608,31.856,8.9099,27.178,6.8469,18.441,1.6447,33.825,13.671,24.9,1.2167,18.058,2.2279,4.5778,2.1954,0.025445,0.83282,0.080803,53.103,43.764,63.046,54.337,17.203,63.096,23.381,37.916,36.45,49.745,47.661,41.573,16.976
12,0.17243,3640.2,4577.6,9.7374,26.669,42.695,2729.6,74.242,120.4,0.3218,78.508,49.431,2657.7,26.656,53.207,3125.5,23.978,64.734,237.31,345.09,94.552,76.145,31.856,8.9099,27.178,6.8469,18.441,1.6447,33.825,13.671,24.9,1.2167,18.058,2.2279,4.5778,2.1954,0.025445,0.83282,0.080803,53.103,43.764,63.015,54.164,17.383,62.159,22.925,37.912,36.425,53.956,47.646,41.263,14.836
12,0.26025,3661.1,4559.3,9.6033,27.03,42.618,2734.2,74.169,120.4,0.31986,78.444,50.349,2663.5,25.982,52.527,3128.5,22.8,64.683,238.57,345.58,94.494,76.332,32.31,8.7794,27.302,6.8111,18.056,1.6161,33.16,13.719,24.686,1.3759,17.699,2.2244,4.7008,2.1647,0.025445,0.83282,0.080803,53.103,43.764,63.551,54.4,25.474,63.691,23.784,37.807,39.128,52.382,47.652,41.443,17.578
